SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
NTRA,USA,133.87,2025-05-08,33.88,7.85,-3.49%,10.66,14.325,0.000,686,48.01%,79.52%  (  +12.84%),59.05%,"24,301",9,5,5,78
COIN,USA,160.55,2025-05-01,33.36,14.63,-30.31%,5.64,9.268,20.197,"397,271",86.20%,94.36%  (  +16.73%),88.43%,"1,097,019",7,4,4,80
WGS,USA,80.02,2025-05-05,38.65,7.83,29.25%,7.35,24.432,0.000,"2,865",75.43%,155.34%  (  +13.06%),78.18%,"15,448",7,4,4,70
TKO,USA,139.58,2025-05-14,37.92,6.14,6.15%,8.52,7.966,0.000,"16,872",45.68%,62.40%  (  +14.49%),100.00%,"71,039",10,5,5,85
RIOT,USA,7.14,2025-05-07,39.08,0.70,-27.86%,6.64,11.880,0.000,"141,237",85.73%,107.38%  (  +17.45%),62.53%,"1,265,200",8,5,5,80
GH,USA,40.58,2025-05-08,41.99,2.79,22.90%,6.78,12.709,0.000,845,77.41%,103.43%  (  +11.82%),100.00%,"54,322",9,5,5,75
DAR,USA,29.22,2025-04-24,37.75,1.65,-20.42%,0.81,10.527,18.148,"3,821",46.59%,69.94%  (  +16.41%),100.00%,"63,350",9,5,5,78
ACVA,USA,13.31,2025-05-14,36.56,1.04,-29.57%,3.53,12.547,0.000,585,67.65%,85.69%  (  +20.36%),98.29%,"20,627",7,5,5,78
BXSL,USA,29.20,2025-05-14,24.82,0.79,-7.16%,5.01,5.157,0.000,862,32.64%,36.78%  (  +12.52%),57.89%,"9,134",9,4,5,82
ARM,USA,87.71,2025-05-14,23.89,7.38,-37.76%,25.03,11.669,0.000,"126,275",68.79%,87.64%  (  +15.97%),95.80%,"738,817",7,4,5,75
CART,USA,37.37,2025-05-14,36.50,1.85,-7.75%,2.93,11.946,0.000,"1,364",60.36%,70.25%  (  +20.44%),74.26%,"71,700",10,4,4,70
HL,USA,4.72,2025-05-14,30.73,0.33,-17.98%,3.21,6.211,0.000,"20,323",55.48%,79.03%  (  +25.00%),30.56%,"208,926",7,5,5,70
KVYO,USA,25.77,2025-05-14,25.51,2.02,-26.60%,7.51,15.350,0.000,"1,060",70.25%,98.07%  (  +30.60%),100.00%,"52,314",4,5,5,85
ADMA,USA,18.01,2025-05-08,45.22,1.11,5.90%,10.04,18.268,0.000,"2,294",62.74%,75.99%  (  +10.22%),35.67%,"53,107",10,4,4,85
COP,USA,86.29,2025-05-08,29.24,3.48,-18.20%,2.00,2.926,0.000,"46,180",51.77%,58.13%  (  +21.21%),100.00%,"350,879",9,5,5,85
WBD,USA,8.07,2025-05-08,29.06,0.64,-11.23%,0.50,10.089,0.000,"46,761",74.67%,74.55%  (  +20.32%),93.53%,"886,680",9,4,4,75
PENN,USA,14.29,2025-05-08,29.11,0.98,-26.05%,0.33,10.162,14.033,"15,712",64.34%,75.65%  (  +19.25%),73.31%,"459,916",7,4,4,55
TPR,USA,62.94,2025-05-08,31.30,3.83,11.55%,1.92,6.561,0.000,"16,427",53.82%,66.95%  (  +11.70%),100.00%,"221,886",10,5,4,85
AFRM,USA,35.75,2025-05-14,29.18,4.65,-25.93%,4.09,14.975,0.000,"118,310",96.73%,115.13%  (  +27.50%),100.00%,"390,835",9,4,4,58
EXPE,USA,141.86,2025-05-08,23.41,7.60,-11.56%,1.34,9.338,11.820,"3,635",49.48%,67.03%  (  +17.18%),100.00%,"84,710",6,4,4,82
RKLB,USA,16.37,2025-05-05,36.59,1.74,6.98%,17.02,13.396,0.000,"73,957",87.93%,121.30%  (  +28.17%),76.61%,"684,730",7,4,4,65
ACHR,USA,6.20,2025-05-08,33.34,0.70,4.40%,-,9.339,0.000,"76,187",96.09%,96.34%  (  +12.14%),49.73%,"681,808",9,5,4,70
CORZ,USA,7.18,2025-05-14,37.85,0.90,-40.07%,4.15,11.180,0.000,"86,437",115.50%,156.03%  (  +58.56%),100.00%,"1,300,746",8,5,5,60
IONQ,USA,20.68,2025-05-14,39.72,2.72,-1.14%,107.00,13.907,0.000,"51,938",126.14%,132.41%  (  +18.22%),84.24%,"492,331",8,4,4,55
SOUN,USA,7.32,2025-05-08,33.62,0.97,-15.78%,34.48,20.103,0.000,"79,552",107.58%,139.78%  (  +36.42%),60.47%,"803,075",6,4,4,70
SMMT,USA,17.36,2025-05-07,40.15,1.51,-0.17%,-,15.634,0.000,"9,570",89.49%,102.51%  (  +15.71%),15.90%,"104,406",9,5,5,65
RGTI,USA,7.50,2025-05-08,39.44,1.07,49.68%,198.68,27.801,0.000,"93,988",133.49%,131.46%  (  +15.93%),9.19%,"731,201",6,5,5,50
CRNX,USA,26.89,2025-05-08,25.75,1.97,-43.95%,-,9.005,0.000,504,61.14%,71.41%  (  -0.53%),89.52%,"2,678",9,5,5,60
07:32:48 PM,,,,,,,,,,,,,,,,,,
